"","year","month","date_concat","property_id","utility_acct_number","user_id","ParticipantID","payment_type","kwh_allocated","solar_farm_name","HH Income","leave_reason","default_dummy","churn_dummy"
"240",2022,1,"2022_1",854,"4270150004",836,227,"card",2960.14,"Howell (O&R)",">=$50,000","0",0,0
"241",2022,1,"2022_1",854,"4270150004",836,227,"card",2960.14,"Howell (O&R)",">=$50,000","0",0,0
"242",2022,1,"2022_1",854,"4270150004",836,227,"card",2960.14,"Howell (O&R)",">=$50,000","0",0,0
"243",2022,1,"2022_1",964,"1158100014",961,298,"card",9731.47,"Howell (O&R)","not in list","0",0,0
"244",2022,1,"2022_1",975,"391460012",974,305,"card",5032.24,"Howell (O&R)",">=$50,000","0",0,0
"245",2022,1,"2022_1",1356,"4039168024",1451,538,"card",8806.43,"Howell (O&R)",">=$50,000","0",0,0
"246",2022,1,"2022_1",51,"4375170044",58,13,"ach",1739.08,"Howell (O&R)",">=$50,000","0",0,0
"247",2022,1,"2022_1",942,"1020398011",937,281,"card",8177.4,"Howell (O&R)","No Data","0",0,0
"248",2022,1,"2022_1",942,"1020398011",937,281,"card",8177.4,"Howell (O&R)","No Data","0",0,0
"249",2022,1,"2022_1",942,"1020398011",937,281,"card",8177.4,"Howell (O&R)","No Data","0",0,0
"250",2022,1,"2022_1",1017,"9020336000",1030,334,"card",7881.38,"Howell (O&R)","not in list","0",0,0
"251",2022,1,"2022_1",1017,"9020336000",1030,334,"card",7881.38,"Howell (O&R)","not in list","0",0,0
"252",2022,1,"2022_1",1162,"3873245029",1204,444,"card",5106.25,"Howell (O&R)",">=$50,000","0",0,0
"253",2020,5,"2020_5",832,"3914085000",813,210,NA,6766.09,"Frog Hollow (CHGE)",">=$50,000","0",0,0
"254",2020,5,"2020_5",627,"7144043004",581,97,NA,11727.9,"Frog Hollow (CHGE)","$0-$49,999","0",0,0
"255",2020,5,"2020_5",1575,"3487094002",856,239,NA,1315.63,"Frog Hollow (CHGE)","not in list","0",0,0
"256",2020,5,"2020_5",881,"3487093006",856,239,NA,2368.13,"Frog Hollow (CHGE)","not in list","0",0,0
"257",2020,5,"2020_5",1120,"7970342009",1152,410,NA,6660.32,"Howell (O&R)","not in list","No Longer Interested",0,1
"258",2022,1,"2022_1",732,"3709437019",691,135,"card",5217.25,"Howell (O&R)",">=$50,000","0",0,0
"259",2022,1,"2022_1",907,"4969440082",897,255,"card",4329.21,"Howell (O&R)","not in list","0",0,0
"260",2022,1,"2022_1",907,"4969440082",897,255,"card",4329.21,"Howell (O&R)","not in list","0",0,0
"261",2022,1,"2022_1",1066,"3812345004",1083,365,"card",9250.45,"Howell (O&R)",">=$50,000","0",0,0
"262",2022,1,"2022_1",1066,"3812345004",1083,365,"card",9250.45,"Howell (O&R)",">=$50,000","0",0,0
"263",2020,1,"2020_1",832,"3914085000",813,210,NA,6766.09,"Frog Hollow (CHGE)",">=$50,000","0",0,0
"264",2020,1,"2020_1",631,"5810062000",588,100,NA,2931.97,"Frog Hollow (CHGE)",">=$50,000","0",0,0
"265",2022,1,"2022_1",793,"2596438007",753,182,"card",6216.3,"Howell (O&R)",">=$50,000","0",0,0
"266",2020,7,"2020_7",754,"5819307006",711,148,"card",12855.6,"Frog Hollow (CHGE)","not in list","Ineligible Meter",0,1
"267",2020,7,"2020_7",754,"5819307006",711,148,"card",12855.6,"Frog Hollow (CHGE)","not in list","Ineligible Meter",0,1
"268",2022,1,"2022_1",1378,"6191639000",1547,555,"card",9953.48,"Howell (O&R)","not in list","0",0,0
"269",2022,1,"2022_1",1378,"6191639000",1547,555,"ach",9953.48,"Howell (O&R)","not in list","0",0,0
"270",2022,1,"2022_1",1378,"6191639000",1547,555,"card",9953.48,"Howell (O&R)","not in list","0",0,0
"271",2021,2,"2021_2",783,"21002410880",742,173,"card",9848.42,"Frog Hollow (CHGE)","not in list","0",0,0
"272",2021,2,"2021_2",783,"21002410880",742,173,"card",9848.42,"Frog Hollow (CHGE)","not in list","0",0,0
"273",2021,2,"2021_2",783,"21002410880",742,173,"card",9848.42,"Frog Hollow (CHGE)","not in list","0",0,0
"274",2022,1,"2022_1",758,"6776505014",717,151,"card",5661.28,"Howell (O&R)",">=$50,000","0",0,0
"275",2022,1,"2022_1",758,"6776505014",717,151,"card",5661.28,"Howell (O&R)",">=$50,000","0",0,0
"276",2022,1,"2022_1",758,"6776505014",717,151,"card",5661.28,"Howell (O&R)",">=$50,000","0",0,0
"277",2022,1,"2022_1",541,"4027593008",492,79,"card",16909.8,"Howell (O&R)",">=$50,000","0",0,0
"278",2022,1,"2022_1",727,"2596441022",686,133,"card",5735.28,"Howell (O&R)",">=$50,000","0",0,0
"279",2022,1,"2022_1",727,"2596441022",686,133,"card",5735.28,"Howell (O&R)",">=$50,000","0",0,0
"280",2020,2,"2020_2",832,"3914085000",813,210,NA,6766.09,"Frog Hollow (CHGE)",">=$50,000","0",0,0
"281",2022,1,"2022_1",1108,"3420693002",1140,399,"card",5809.28,"Howell (O&R)",">=$50,000","0",0,0
"282",2022,1,"2022_1",1108,"3420693002",1140,399,"card",5809.28,"Howell (O&R)",">=$50,000","0",0,0
"283",2022,1,"2022_1",1108,"3420693002",1140,399,"card",5809.28,"Howell (O&R)",">=$50,000","0",0,0
"284",2022,1,"2022_1",1108,"3420693002",1140,399,"card",5809.28,"Howell (O&R)",">=$50,000","0",0,0
"285",2022,1,"2022_1",1343,"2823254004",1437,529,"card",16428.8,"Howell (O&R)",">=$50,000","0",0,0
"286",2022,1,"2022_1",1432,"8498494007",1731,584,"card",13283.6,"Howell (O&R)","No Data","0",0,0
"287",2022,1,"2022_1",1432,"8498494007",1731,584,"card",13283.6,"Howell (O&R)","No Data","0",0,0
"288",2022,1,"2022_1",600,"7013775004",551,84,"card",4625.23,"Howell (O&R)","not in list","0",0,0
"289",2022,1,"2022_1",1133,"3080494018",1170,419,"card",15392.7,"Howell (O&R)",">=$50,000","0",0,0
"290",2022,1,"2022_1",4203,"5704435026",1691,578,"card",12013,"Howell (O&R)","not in list","0",0,0
"291",2022,1,"2022_1",611,"6249024017",565,89,"card",6105.3,"Howell (O&R)","No Data","0",0,0
"292",2022,1,"2022_1",1119,"34460029",1151,409,"card",11914.6,"Howell (O&R)","not in list","0",0,0
"293",2022,1,"2022_1",1119,"34460029",1151,409,"card",11914.6,"Howell (O&R)","not in list","0",0,0
"294",2022,1,"2022_1",1391,"7922065000",1562,559,"card",9398.46,"Howell (O&R)","No Data","0",0,0
"295",2022,1,"2022_1",1391,"7922065000",1562,559,"card",9398.46,"Howell (O&R)","No Data","0",0,0
"296",2022,1,"2022_1",422,"7061050009",403,30,"card",9805.48,"Howell (O&R)","not in list","0",0,0
"297",2022,1,"2022_1",948,"6467787002",943,286,"card",2997.15,"Howell (O&R)",">=$50,000","0",0,0
"298",2022,1,"2022_1",1376,"3811301124",1540,553,"card",1591.08,"Howell (O&R)",">=$50,000","0",0,0
"299",2022,1,"2022_1",1376,"3811301124",1540,553,"card",1591.08,"Howell (O&R)",">=$50,000","0",0,0
"300",2022,1,"2022_1",807,"2032590008",774,193,"card",9361.46,"Howell (O&R)",">=$50,000","0",0,0
"301",2022,1,"2022_1",909,"8880686026",899,256,"card",5143.25,"Howell (O&R)",">=$50,000","0",0,0
"302",2022,1,"2022_1",1100,"6950779018",1132,392,"ach",6105.3,"Howell (O&R)","$0-$49,999","0",0,0
"303",2022,1,"2022_1",451,"8409265021",439,49,"card",10027.5,"Howell (O&R)",">=$50,000","0",0,0
"304",2022,1,"2022_1",451,"8409265021",439,49,"card",10027.5,"Howell (O&R)",">=$50,000","0",0,0
"305",2022,1,"2022_1",622,"5176294004",576,93,"card",11137.5,"Howell (O&R)",">=$50,000","0",0,0
"306",2022,1,"2022_1",1091,"2070387005",1116,384,"ach",7585.37,"Howell (O&R)",">=$50,000","0",0,0
"307",2022,1,"2022_1",1091,"2070387005",1116,384,"card",7585.37,"Howell (O&R)",">=$50,000","0",0,0
"308",2022,1,"2022_1",733,"9814159002",692,136,"card",5180.25,"Howell (O&R)",">=$50,000","0",0,0
"309",2022,1,"2022_1",1134,"408158010",1174,420,"card",12173.6,"Howell (O&R)",">=$50,000","0",0,0
"310",2022,1,"2022_1",1134,"408158010",1174,420,"card",12173.6,"Howell (O&R)",">=$50,000","0",0,0
"311",2022,1,"2022_1",736,"9960101025",697,139,"card",6586.32,"Howell (O&R)",">=$50,000","0",0,0
"312",2022,1,"2022_1",736,"9960101025",697,139,"card",6586.32,"Howell (O&R)",">=$50,000","0",0,0
"313",2022,1,"2022_1",829,"986785004",809,208,"card",9657.47,"Howell (O&R)",">=$50,000","0",0,0
"314",2022,1,"2022_1",1554,"8966785051",2002,597,"card",5957.29,"Howell (O&R)",">=$50,000","0",0,0
"315",2022,1,"2022_1",789,"36544037",748,178,"card",4810.23,"Howell (O&R)",">=$50,000","0",0,0
"316",2022,1,"2022_1",789,"36544037",748,178,"card",4810.23,"Howell (O&R)",">=$50,000","0",0,0
"317",2022,1,"2022_1",789,"36544037",748,178,"card",4810.23,"Howell (O&R)",">=$50,000","0",0,0
"318",2022,1,"2022_1",960,"2962876000",956,294,"card",3552.17,"Howell (O&R)",">=$50,000","0",0,0
"319",2022,1,"2022_1",960,"2962876000",956,294,"card",3552.17,"Howell (O&R)",">=$50,000","0",0,0
"320",2022,1,"2022_1",738,"6948687050",699,141,"card",6031.29,"Howell (O&R)",">=$50,000","0",0,0
"321",2022,1,"2022_1",738,"6948687050",699,141,"card",6031.29,"Howell (O&R)",">=$50,000","0",0,0
"322",2022,1,"2022_1",738,"6948687050",699,141,"card",6031.29,"Howell (O&R)",">=$50,000","0",0,0
"323",2022,1,"2022_1",453,"729545000",441,51,"ach",7289.35,"Howell (O&R)",">=$50,000","0",0,0
"324",2022,1,"2022_1",624,"936404027",578,94,"card",3034.15,"Howell (O&R)",">=$50,000","0",0,0
"325",2022,1,"2022_1",865,"1587049037",848,234,"card",8954.44,"Howell (O&R)",">=$50,000","0",0,0
"326",2022,1,"2022_1",1592,"2868404006",2034,600,"card",6956.34,"Howell (O&R)","not in list","0",0,0
"327",2022,1,"2022_1",1592,"2868404006",2034,600,"ach",6956.34,"Howell (O&R)","not in list","0",0,0
"328",2022,1,"2022_1",1592,"2868404006",2034,600,"ach",6956.34,"Howell (O&R)","not in list","0",0,0
"329",2022,1,"2022_1",938,"1999011005",931,277,"card",6105.3,"Howell (O&R)",">=$50,000","0",0,0
"330",2022,1,"2022_1",938,"1999011005",931,277,"card",6105.3,"Howell (O&R)",">=$50,000","0",0,0
"331",2022,1,"2022_1",435,"5013542012",421,39,"card",6179.3,"Howell (O&R)",">=$50,000","0",0,0
"332",2022,1,"2022_1",435,"5013542012",421,39,"card",6179.3,"Howell (O&R)",">=$50,000","0",0,0
"333",2022,1,"2022_1",435,"5013542012",421,39,"card",6179.3,"Howell (O&R)",">=$50,000","0",0,0
"334",2022,1,"2022_1",53,"4282736023",60,15,"card",5365.26,"Howell (O&R)","No Data","0",0,0
"335",2022,1,"2022_1",53,"4282736023",60,15,"card",5365.26,"Howell (O&R)","No Data","0",0,0
"336",2022,1,"2022_1",1079,"4552590015",1103,374,"ach",11914.6,"Howell (O&R)",">=$50,000","0",0,0
"337",2022,1,"2022_1",1079,"4552590015",1103,374,"ach",11914.6,"Howell (O&R)",">=$50,000","0",0,0
"338",2022,1,"2022_1",1079,"4552590015",1103,374,"ach",11914.6,"Howell (O&R)",">=$50,000","0",0,0
"339",2022,1,"2022_1",706,"3953054015",664,115,"card",15799.8,"Howell (O&R)",">=$50,000","0",0,0
"340",2022,1,"2022_1",706,"3953054015",664,115,"card",15799.8,"Howell (O&R)",">=$50,000","0",0,0
"341",2022,1,"2022_1",1113,"8977288018",1145,404,"card",8621.42,"Howell (O&R)",">=$50,000","0",0,0
"342",2022,1,"2022_1",1113,"8977288018",1145,404,"card",8621.42,"Howell (O&R)",">=$50,000","0",0,0
"343",2020,12,"2020_12",1180,"8798787003",1226,453,"ach",32820.6,"Howell (O&R)",">=$50,000","Health Issues",0,1
"344",2020,12,"2020_12",1180,"8798787003",1226,453,"card",32820.6,"Howell (O&R)",">=$50,000","Health Issues",0,1
"345",2022,1,"2022_1",62,"1451920005",71,17,"card",5994.29,"Howell (O&R)","No Data","Duplicate",0,1
"346",2022,1,"2022_1",62,"1451920005",71,17,"card",5994.29,"Howell (O&R)","No Data","Duplicate",0,1
"347",2022,1,"2022_1",953,"2296162011",949,291,"card",8177.4,"Howell (O&R)",">=$50,000","0",0,0
"348",2022,1,"2022_1",1354,"4222881007",1449,537,"card",3108.15,"Howell (O&R)",">=$50,000","0",0,0
"349",2022,1,"2022_1",629,"2296156013",584,99,"card",9805.48,"Howell (O&R)",">=$50,000","0",0,0
"350",2022,1,"2022_1",629,"2296156013",584,99,"card",9805.48,"Howell (O&R)",">=$50,000","0",0,0
"351",2022,1,"2022_1",610,"9922304022",564,88,"card",7067.34,"Howell (O&R)",">=$50,000","0",0,0
"352",2022,1,"2022_1",870,"3475291021",854,238,"ach",7955.39,"Howell (O&R)","not in list","0",0,0
"353",2022,1,"2022_1",723,"623504003",682,130,"card",2812.14,"Howell (O&R)",">=$50,000","0",0,0
"354",2022,1,"2022_1",1346,"505865001",1440,532,"ach",8547.42,"Howell (O&R)",">=$50,000","0",0,0
"355",2022,1,"2022_1",1346,"505865001",1440,532,"card",8547.42,"Howell (O&R)",">=$50,000","0",0,0
"356",2022,1,"2022_1",448,"4442339035",435,47,"ach",9472.46,"Howell (O&R)",">=$50,000","0",0,0
"357",2022,1,"2022_1",448,"4442339035",435,47,"card",9472.46,"Howell (O&R)",">=$50,000","0",0,0
"358",2022,1,"2022_1",448,"4442339035",435,47,"ach",9472.46,"Howell (O&R)",">=$50,000","0",0,0
"359",2022,1,"2022_1",448,"4442339035",435,47,"card",9472.46,"Howell (O&R)",">=$50,000","0",0,0
"360",2022,1,"2022_1",905,"4320536010",889,253,"card",10434.5,"Howell (O&R)",">=$50,000","0",0,0
"361",2022,1,"2022_1",905,"4320536010",889,253,"card",10434.5,"Howell (O&R)",">=$50,000","0",0,0
"362",2022,1,"2022_1",905,"4320536010",889,253,"card",10434.5,"Howell (O&R)",">=$50,000","0",0,0
"363",2022,1,"2022_1",1429,"8248584034",1728,582,"card",2590.13,"Howell (O&R)","$0-$49,999","0",0,0
"364",2022,1,"2022_1",1429,"8248584034",1728,582,"ach",2590.13,"Howell (O&R)","$0-$49,999","0",0,0
"365",2022,1,"2022_1",834,"7872686093",815,212,"card",18352.9,"Howell (O&R)",">=$50,000","0",0,0
"366",2022,1,"2022_1",834,"7872686093",815,212,"ach",18352.9,"Howell (O&R)",">=$50,000","0",0,0
"367",2022,1,"2022_1",834,"7872686093",815,212,"ach",18352.9,"Howell (O&R)",">=$50,000","0",0,0
"368",2022,1,"2022_1",834,"7872686093",815,212,"card",18352.9,"Howell (O&R)",">=$50,000","0",0,0
"369",2022,1,"2022_1",834,"7872686093",815,212,"card",18352.9,"Howell (O&R)",">=$50,000","0",0,0
"370",2022,1,"2022_1",1347,"3175015007",1441,533,"card",3478.17,"Howell (O&R)",">=$50,000","0",0,0
"371",2022,1,"2022_1",1125,"2238392046",1158,414,"ach",6031.29,"Howell (O&R)",">=$50,000","0",0,0
"372",2022,1,"2022_1",1245,"9567404049",1295,489,"card",1850.09,"Howell (O&R)","$0-$49,999","0",0,0
"373",2022,1,"2022_1",1245,"9567404049",1295,489,"card",1850.09,"Howell (O&R)","$0-$49,999","0",0,0
"374",2022,1,"2022_1",839,"4118914000",820,216,"card",3848.19,"Howell (O&R)",">=$50,000","0",0,0
"375",2022,1,"2022_1",951,"6538148011",947,289,"card",5402.26,"Howell (O&R)",">=$50,000","Ineligible Meter",0,1
"376",2022,1,"2022_1",952,"1362682005",948,290,"card",13320.6,"Howell (O&R)","No Data","0",0,0
"377",2022,1,"2022_1",952,"1362682005",948,290,"ach",13320.6,"Howell (O&R)","No Data","0",0,0
"378",2022,1,"2022_1",445,"8388265001",433,46,"card",11803.6,"Howell (O&R)",">=$50,000","0",0,0
"379",2022,1,"2022_1",445,"8388265001",433,46,"card",11803.6,"Howell (O&R)",">=$50,000","0",0,0
"380",2022,1,"2022_1",17,"1769073011",17,1,"ach",2590.13,"Howell (O&R)","No Data","0",0,0
"381",2022,1,"2022_1",1593,"3873035005",2034,600,"card",11618.6,"Howell (O&R)","not in list","0",0,0
"382",2022,1,"2022_1",1593,"3873035005",2034,600,"ach",11618.6,"Howell (O&R)","not in list","0",0,0
"383",2022,1,"2022_1",1593,"3873035005",2034,600,"ach",11618.6,"Howell (O&R)","not in list","0",0,0
"384",2022,1,"2022_1",913,"7218539002",903,259,"card",4292.21,"Howell (O&R)",">=$50,000","0",0,0
"385",2022,1,"2022_1",913,"7218539002",903,259,"card",4292.21,"Howell (O&R)",">=$50,000","0",0,0
"386",2022,1,"2022_1",906,"4404540007",896,254,"card",3219.16,"Howell (O&R)",">=$50,000","0",0,0
"387",2022,1,"2022_1",906,"4404540007",896,254,"card",3219.16,"Howell (O&R)",">=$50,000","0",0,0
"388",2022,1,"2022_1",906,"4404540007",896,254,"card",3219.16,"Howell (O&R)",">=$50,000","0",0,0
"389",2022,1,"2022_1",1211,"6129692017",1268,477,"card",4884.24,"Howell (O&R)",">=$50,000","0",0,0
"390",2022,1,"2022_1",1211,"6129692017",1268,477,"card",4884.24,"Howell (O&R)",">=$50,000","0",0,0
"391",2022,1,"2022_1",635,"4697492027",594,103,"card",5735.28,"Howell (O&R)",">=$50,000","0",0,0
"392",2022,1,"2022_1",635,"4697492027",594,103,"card",5735.28,"Howell (O&R)",">=$50,000","0",0,0
"393",2022,1,"2022_1",1110,"4879155007",1142,401,"ach",8473.41,"Howell (O&R)",">=$50,000","0",0,0
"394",2022,1,"2022_1",432,"4746838008",418,37,"card",6068.3,"Howell (O&R)",">=$50,000","0",0,0
"395",2022,1,"2022_1",822,"2668877005",791,202,"ach",5180.25,"Howell (O&R)","No Data","0",0,0
"396",2022,1,"2022_1",822,"2668877005",791,202,"card",5180.25,"Howell (O&R)","No Data","0",0,0
"397",2022,1,"2022_1",822,"2668877005",791,202,"card",5180.25,"Howell (O&R)","No Data","0",0,0
"398",2022,1,"2022_1",767,"4172488018",726,158,"card",10360.5,"Howell (O&R)","$0-$49,999","0",0,0
"399",2022,1,"2022_1",430,"7628051004",416,35,"card",7696.37,"Howell (O&R)",">=$50,000","0",0,0
"400",2022,1,"2022_1",430,"7628051004",416,35,"card",7696.37,"Howell (O&R)",">=$50,000","0",0,0
"401",2022,1,"2022_1",848,"2223062013",830,222,"card",9213.45,"Howell (O&R)",">=$50,000","0",0,0
"402",2022,1,"2022_1",848,"2223062013",830,222,"card",9213.45,"Howell (O&R)",">=$50,000","0",0,0
"403",2022,1,"2022_1",848,"2223062013",830,222,"card",9213.45,"Howell (O&R)",">=$50,000","0",0,0
"404",2022,1,"2022_1",848,"2223062013",830,222,"card",9213.45,"Howell (O&R)",">=$50,000","0",0,0
"405",2022,1,"2022_1",1366,"6667295003",1511,545,"card",15947.8,"Howell (O&R)",">=$50,000","0",0,0
"406",2022,1,"2022_1",1366,"6667295003",1511,545,"card",15947.8,"Howell (O&R)",">=$50,000","0",0,0
"407",2020,7,"2020_7",845,"5441166001",827,219,"card",7292.34,"Frog Hollow (CHGE)","No Data","0",0,0
"408",2020,7,"2020_7",845,"5441166001",827,219,"card",7292.34,"Frog Hollow (CHGE)","No Data","0",0,0
"409",2020,9,"2020_9",773,"21003455058",732,164,"card",3044.74,"Frog Hollow (CHGE)","not in list","0",0,0
"410",2020,9,"2020_9",773,"21003455058",732,164,"card",3044.74,"Frog Hollow (CHGE)","not in list","0",0,0
"411",2022,1,"2022_1",981,"1027740022",980,309,"card",102495,"Howell (O&R)","No Data","0",0,0
"412",2022,1,"2022_1",835,"1714436013",816,213,"card",7400.36,"Howell (O&R)",">=$50,000","0",0,0
"413",2022,1,"2022_1",792,"5543785061",752,181,"card",3330.16,"Howell (O&R)",">=$50,000","0",0,0
"414",2020,2,"2020_2",892,"7217182000",871,245,"card",6728.5,"Frog Hollow (CHGE)",">=$50,000","0",0,0
"415",2020,2,"2020_2",892,"7217182000",871,245,"card",6728.5,"Frog Hollow (CHGE)",">=$50,000","0",0,0
"416",2022,1,"2022_1",982,"8410298018",982,310,"card",4292.21,"Howell (O&R)",">=$50,000","0",0,0
"417",2022,1,"2022_1",982,"8410298018",982,310,"ach",4292.21,"Howell (O&R)",">=$50,000","0",0,0
"418",2020,8,"2020_8",846,"21003194384",828,220,"ach",11126.5,"Frog Hollow (CHGE)","not in list","0",0,0
"419",2020,8,"2020_8",846,"21003194384",828,220,"card",11126.5,"Frog Hollow (CHGE)","not in list","0",0,0
"420",2020,8,"2020_8",846,"21003194384",828,220,"card",11126.5,"Frog Hollow (CHGE)","not in list","0",0,0
"421",2020,8,"2020_8",846,"21003194384",828,220,"card",11126.5,"Frog Hollow (CHGE)","not in list","0",0,0
"422",2020,8,"2020_8",846,"21003194384",828,220,"card",11126.5,"Frog Hollow (CHGE)","not in list","0",0,0
"423",2020,8,"2020_8",846,"21003194384",828,220,"card",11126.5,"Frog Hollow (CHGE)","not in list","0",0,0
"424",2020,2,"2020_2",796,"5817206000",765,185,NA,9698.06,"Frog Hollow (CHGE)",">=$50,000","0",0,0
"425",2020,2,"2020_2",881,"3487093006",856,239,NA,2368.13,"Frog Hollow (CHGE)","not in list","0",0,0
"426",2020,2,"2020_2",631,"5810062000",588,100,NA,2931.97,"Frog Hollow (CHGE)",">=$50,000","0",0,0
"427",2020,2,"2020_2",627,"7144043004",581,97,NA,11727.9,"Frog Hollow (CHGE)","$0-$49,999","0",0,0
"428",2022,1,"2022_1",935,"9204105009",928,274,"card",6734.33,"Howell (O&R)",">=$50,000","0",0,0
"429",2022,1,"2022_1",935,"9204105009",928,274,"card",6734.33,"Howell (O&R)",">=$50,000","0",0,0
"430",2022,1,"2022_1",709,"2187160016",667,118,"card",12358.6,"Howell (O&R)","No Data","0",0,0
"431",2022,1,"2022_1",709,"2187160016",667,118,"card",12358.6,"Howell (O&R)","No Data","0",0,0
"432",2022,1,"2022_1",921,"6664164010",914,264,"card",2960.14,"Howell (O&R)",">=$50,000","0",0,0
"433",2022,1,"2022_1",921,"6664164010",914,264,"card",2960.14,"Howell (O&R)",">=$50,000","0",0,0
"434",2022,1,"2022_1",437,"5459788003",423,41,"ach",4107.2,"Howell (O&R)",">=$50,000","0",0,0
"435",2022,1,"2022_1",437,"5459788003",423,41,"ach",4107.2,"Howell (O&R)",">=$50,000","0",0,0
"436",2022,1,"2022_1",437,"5459788003",423,41,"ach",4107.2,"Howell (O&R)",">=$50,000","0",0,0
"437",2022,1,"2022_1",437,"5459788003",423,41,"ach",4107.2,"Howell (O&R)",">=$50,000","0",0,0
"438",2022,1,"2022_1",437,"5459788003",423,41,"ach",4107.2,"Howell (O&R)",">=$50,000","0",0,0
"439",2022,1,"2022_1",437,"5459788003",423,41,"ach",4107.2,"Howell (O&R)",">=$50,000","0",0,0
"440",2022,1,"2022_1",437,"5459788003",423,41,"ach",4107.2,"Howell (O&R)",">=$50,000","0",0,0
"441",2022,1,"2022_1",606,"3033265005",557,86,"card",15651.8,"Howell (O&R)",">=$50,000","0",0,0
"442",2022,1,"2022_1",1441,"5534349011",1744,588,"card",13838.7,"Howell (O&R)",">=$50,000","0",0,0
"443",2022,1,"2022_1",1441,"5534349011",1744,588,"ach",13838.7,"Howell (O&R)",">=$50,000","0",0,0
"444",2022,1,"2022_1",1441,"5534349011",1744,588,"card",13838.7,"Howell (O&R)",">=$50,000","0",0,0
"445",2022,1,"2022_1",961,"4426596003",957,295,"card",4847.24,"Howell (O&R)","No Data","0",0,0
"446",2022,1,"2022_1",1358,"6598002009",1452,539,"card",3737.18,"Howell (O&R)",">=$50,000","0",0,0
"447",2022,1,"2022_1",599,"3749354008",550,83,"ach",6401.31,"Howell (O&R)",">=$50,000","0",0,0
"448",2022,1,"2022_1",599,"3749354008",550,83,"card",6401.31,"Howell (O&R)",">=$50,000","0",0,0
"449",2020,8,"2020_8",846,"21003194384",828,220,"ach",11126.5,"Frog Hollow (CHGE)","not in list","0",0,0
"450",2020,8,"2020_8",846,"21003194384",828,220,"card",11126.5,"Frog Hollow (CHGE)","not in list","0",0,0
"451",2020,8,"2020_8",846,"21003194384",828,220,"card",11126.5,"Frog Hollow (CHGE)","not in list","0",0,0
"452",2020,8,"2020_8",846,"21003194384",828,220,"card",11126.5,"Frog Hollow (CHGE)","not in list","0",0,0
